time_s,bag_time_s,mission_label,mission_state,frequency_hz,cmd.kind,cmd.label,cmd.velocity,cmd.roll_effort,cmd.pitch_effort,cmd.pitch_phase,cmd.cycles,cmd.max_retries,s1_position_rad,s1_velocity_rps,s1_current_a,s1_voltage_v,s1_mode,s2_position_rad,s2_velocity_rps,s2_current_a,s2_voltage_v,s2_mode
1.4561,1783622750.781307,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4358060359954834,-5.827340126037598,0.013450000435113907,12.0,4.0,-0.1733398288488388,1.8705042600631714,0.008070000447332859,11.899999618530273,4.0
1.4721,1783622750.797326,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.526310920715332,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.14726215600967407,1.7985618114471436,-0.1802300065755844,11.899999618530273,4.0
1.4881,1783622750.81332,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.587670087814331,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.12425244599580765,1.7985618114471436,-0.04035000130534172,11.899999618530273,4.0
1.504,1783622750.829238,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.6735730171203613,-5.851321220397949,0.016140000894665718,12.0,4.0,-0.08897088468074799,1.8705042600631714,0.010759999975562096,11.899999618530273,4.0
1.52,1783622750.845259,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.8223692178726196,-5.851321220397949,0.013450000435113907,12.0,4.0,-0.03988350182771683,2.038370132446289,-0.0833899974822998,11.899999618530273,4.0
1.536,1783622750.861206,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.8929322957992554,-5.851321220397949,0.016140000894665718,12.0,4.0,-0.015339807607233524,1.9664275646209717,0.02151999995112419,11.899999618530273,4.0
1.552,1783622750.877215,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.9819031953811646,-5.851321220397949,0.013450000435113907,12.0,4.0,0.012271846644580364,1.8944851160049438,-0.18291999399662018,11.899999618530273,4.0
1.568,1783622750.893273,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.077009916305542,-5.827340126037598,0.013450000435113907,12.0,4.0,0.04908738657832146,1.8944851160049438,-0.09952999651432037,11.899999618530273,4.0
1.5841,1783622750.909358,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.1644468307495117,-5.827340126037598,0.016140000894665718,12.0,4.0,0.08283495903015137,2.0623507499694824,0.045729998499155045,11.899999618530273,4.0
1.6,1783622750.925227,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.22580623626709,-5.827340126037598,0.016140000894665718,12.0,4.0,0.10277671366930008,2.1342933177948,0.04303999990224838,11.899999618530273,4.0
1.616,1783622750.941259,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.348524570465088,-5.803359508514404,0.016140000894665718,12.0,4.0,0.14419420063495636,2.0143892765045166,0.024210000410676003,11.899999618530273,4.0
1.632,1783622750.957208,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.4620392322540283,-5.779378414154053,0.013450000435113907,12.0,4.0,0.17794176936149597,1.8944851160049438,-0.1452600061893463,11.800000190734863,4.0
1.648,1783622750.973266,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.555612087249756,-5.731416702270508,0.016140000894665718,12.0,4.0,0.2147573083639145,1.8944851160049438,0.0349700003862381,11.899999618530273,4.0
1.664,1783622750.989189,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.620039224624634,-5.683455467224121,-0.4196400046348572,12.100000381469727,4.0,0.2377670258283615,1.9664275646209717,-0.1398800015449524,11.899999618530273,4.0
1.6799,1783622751.005168,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6629905700683594,-5.1798577308654785,-0.17215999960899353,12.100000381469727,4.0,0.2715145945549011,2.038370132446289,0.029589999467134476,12.0,4.0
1.696,1783622751.021246,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6767964363098145,-4.412471771240234,-0.09414999932050705,12.100000381469727,4.0,0.28685441613197327,2.0143892765045166,0.03765999898314476,12.0,4.0
1.7119,1783622751.037168,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.6154372692108154,-1.0071946382522583,0.06456000357866287,12.100000381469727,4.0,0.3328738212585449,1.822542667388916,0.029589999467134476,11.899999618530273,4.0
1.728,1783622751.05321,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.5755536556243896,0.695443868637085,-0.4115700125694275,11.899999618530273,4.0,0.3497476279735565,1.7506000995635986,-0.12912000715732574,11.800000190734863,4.0
1.744,1783622751.069205,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.495786666870117,2.4460439682006836,0.008070000447332859,12.0,4.0,0.3773592710494995,1.6546767950057983,0.01882999949157238,11.899999618530273,4.0
1.7759,1783622751.101143,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.3838062286376953,4.052759170532227,-0.10221999883651733,12.0,4.0,0.40957286953926086,1.5587536096572876,-0.02151999995112419,11.899999618530273,4.0
1.7919,1783622751.11717,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.2350099086761475,4.964030742645264,0.17754000425338745,12.100000381469727,4.0,0.44332045316696167,1.4148685932159424,0.026900000870227814,12.0,4.0
1.8079,1783622751.13318,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.185922622680664,5.01199197769165,-0.2851400077342987,11.899999618530273,4.0,0.45405831933021545,1.2470028400421143,-0.19099000096321106,11.899999618530273,4.0
1.824,1783622751.149256,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.104621648788452,4.7961649894714355,-0.07263000309467316,12.0,4.0,0.480135977268219,1.1270986795425415,0.013450000435113907,11.899999618530273,4.0
1.84,1783622751.165197,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-2.015650749206543,4.940049648284912,-0.06724999845027924,12.0,4.0,0.5016117095947266,1.2709836959838867,-0.06456000357866287,11.899999618530273,4.0
1.856,1783622751.181218,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.9006022214889526,5.467628002166748,-0.05917999893426895,12.0,4.0,0.526155412197113,1.366907000541687,0.026900000870227814,11.899999618530273,4.0
1.8719,1783622751.197185,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.8315730094909668,5.635493755340576,-0.05380000174045563,12.0,4.0,0.5384272336959839,1.2949644327163696,-0.11298000067472458,11.899999618530273,4.0
1.8881,1783622751.213314,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.7165244817733765,5.803359508514404,-0.05917999893426895,12.0,4.0,0.5614369511604309,1.151079535484314,0.016140000894665718,11.899999618530273,4.0
1.9039,1783622751.229153,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.650563359260559,5.827340126037598,-0.05649000033736229,12.0,4.0,0.5721748471260071,1.1031179428100586,-0.0349700003862381,11.899999618530273,4.0
1.92,1783622751.24519,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.558524489402771,5.851321220397949,-0.05380000174045563,12.0,4.0,0.5859806537628174,1.0071946382522583,0.010759999975562096,11.899999618530273,4.0
1.936,1783622751.261187,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4649516344070435,5.875301837921143,-0.05110999941825867,12.0,4.0,0.5951845645904541,0.8872904777526855,0.005379999987781048,11.899999618530273,4.0
1.952,1783622751.277256,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.4081944227218628,5.875301837921143,-0.05110999941825867,12.0,4.0,0.5997864603996277,0.7913671731948853,0.005379999987781048,11.899999618530273,4.0
1.968,1783622751.293188,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.3161555528640747,5.875301837921143,-0.05380000174045563,12.0,4.0,0.6013204455375671,0.5515589714050293,0.0,11.899999618530273,4.0
1.9839,1783622751.309161,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.1919031143188477,5.851321220397949,-0.05380000174045563,12.0,4.0,0.604388415813446,0.2637890577316284,0.0,11.899999618530273,4.0
1.9999,1783622751.325183,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.101398229598999,5.851321220397949,-0.05110999941825867,12.0,4.0,0.604388415813446,0.14388494193553925,-0.002689999993890524,11.899999618530273,4.0
2.0159,1783622751.341158,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.009359359741211,5.851321220397949,-0.05110999941825867,12.0,4.0,0.604388415813446,0.07194247096776962,-0.005379999987781048,11.899999618530273,4.0
2.0321,1783622751.357326,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.9188544750213623,5.827340126037598,-0.05380000174045563,12.0,4.0,0.604388415813446,0.023980824276804924,-0.005379999987781048,11.899999618530273,4.0
2.0481,1783622751.373292,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.8605632185935974,5.803359508514404,-0.05110999941825867,12.0,4.0,0.604388415813446,-0.0,-0.005379999987781048,11.899999618530273,4.0
2.0639,1783622751.389173,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.7332428097724915,5.755397796630859,-0.05380000174045563,12.100000381469727,4.0,0.604388415813446,-0.0,-0.005379999987781048,11.899999618530273,4.0
2.08,1783622751.405196,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.6212621927261353,5.731416702270508,-0.05110999941825867,12.100000381469727,4.0,0.604388415813446,-0.0,-0.008070000447332859,11.899999618530273,4.0
2.096,1783622751.421217,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.5307573676109314,5.7074360847473145,-0.05110999941825867,12.100000381469727,4.0,0.604388415813446,-0.0,-0.005379999987781048,11.899999618530273,4.0
2.1121,1783622751.437346,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.4632622003555298,5.6594743728637695,-0.05380000174045563,12.100000381469727,4.0,0.604388415813446,-0.0,-0.005379999987781048,11.899999618530273,4.0
2.1279,1783622751.45315,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.36968937516212463,5.6594743728637695,-0.05110999941825867,12.100000381469727,4.0,0.604388415813446,-0.0,-0.005379999987781048,11.899999618530273,4.0
2.1439,1783622751.469182,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.279184490442276,5.635493755340576,-0.05380000174045563,12.100000381469727,4.0,0.604388415813446,-0.0,-0.008070000447332859,11.899999618530273,4.0
2.1599,1783622751.485128,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.18867963552474976,5.587532043457031,-0.05110999941825867,12.100000381469727,4.0,0.6013204455375671,-0.0,0.19905999302864075,11.899999618530273,4.0
2.1759,1783622751.501172,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.09664078801870346,5.587532043457031,-0.05380000174045563,12.100000381469727,4.0,0.581378698348999,-0.21582742035388947,-0.010759999975562096,11.899999618530273,4.0
2.1919,1783622751.517155,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.004601942375302315,5.56355094909668,-0.05649000033736229,12.100000381469727,4.0,0.5660389065742493,-0.6474822163581848,0.1049100011587143,11.899999618530273,4.0
2.2079,1783622751.533149,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.08590292185544968,5.56355094909668,-0.05649000033736229,12.100000381469727,4.0,0.5430291891098022,-0.9352521300315857,0.06456000357866287,11.899999618530273,4.0
2.2239,1783622751.549129,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.17794176936149597,5.56355094909668,-0.05649000033736229,12.100000381469727,4.0,0.5215534567832947,-1.1750603914260864,-0.008070000447332859,11.899999618530273,4.0
2.2399,1783622751.56513,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.26691266894340515,5.56355094909668,-0.05649000033736229,12.100000381469727,4.0,0.5046796798706055,-1.2470028400421143,0.13449999690055847,11.899999618530273,4.0
2.2559,1783622751.581129,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.38196122646331787,5.56355094909668,-0.05917999893426895,12.100000381469727,4.0,0.47860199213027954,-1.1990412473678589,-0.005379999987781048,11.899999618530273,4.0
2.272,1783622751.597222,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.45099034905433655,5.56355094909668,-0.05649000033736229,12.100000381469727,4.0,0.46479618549346924,-1.1990412473678589,0.1398800015449524,11.899999618530273,4.0
2.2879,1783622751.613145,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.5629709362983704,5.587532043457031,-0.05917999893426895,12.100000381469727,4.0,0.4325825870037079,-1.2709836959838867,0.045729998499155045,11.899999618530273,4.0
2.3039,1783622751.629178,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.630466103553772,5.611512660980225,-0.05649000033736229,12.100000381469727,4.0,0.4141748249530792,-1.39088773727417,-0.010759999975562096,11.899999618530273,4.0
2.3199,1783622751.64518,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.7240389585494995,5.635493755340576,-0.05110999941825867,12.100000381469727,4.0,0.39269909262657166,-1.4868110418319702,0.1667799949645996,11.899999618530273,4.0
2.3359,1783622751.661165,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.8145437836647034,5.683455467224121,-0.05649000033736229,12.100000381469727,4.0,0.3650874197483063,-1.4628303050994873,-0.005379999987781048,11.899999618530273,4.0
2.3519,1783622751.677152,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.905048668384552,5.683455467224121,-0.05110999941825867,12.100000381469727,4.0,0.3436116874217987,-1.4868110418319702,0.1667799949645996,11.899999618530273,4.0
2.3679,1783622751.693144,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.9955535531044006,5.7074360847473145,-0.05380000174045563,12.100000381469727,4.0,0.3129320740699768,-1.5347727537155151,0.1183599978685379,11.899999618530273,4.0
2.3839,1783622751.709157,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.0891263484954834,5.731416702270508,-0.05649000033736229,12.100000381469727,4.0,0.28071847558021545,-1.7026385068893433,-0.026900000870227814,11.899999618530273,4.0
2.3999,1783622751.725173,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.1780972480773926,5.755397796630859,-0.05110999941825867,12.100000381469727,4.0,0.25617480278015137,-1.7985618114471436,0.1667799949645996,11.800000190734863,4.0
2.4159,1783622751.741173,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.293145775794983,5.779378414154053,-0.05649000033736229,12.100000381469727,4.0,0.2178252786397934,-1.774580955505371,-0.032280001789331436,11.899999618530273,4.0
2.4319,1783622751.757156,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.3606410026550293,5.803359508514404,-0.05110999941825867,12.100000381469727,4.0,0.19941750168800354,-1.7506000995635986,0.1667799949645996,11.899999618530273,4.0
2.4479,1783622751.773133,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.4756895303726196,5.827340126037598,-0.05380000174045563,12.100000381469727,4.0,0.15493206679821014,-1.7985618114471436,0.032280001789331436,11.899999618530273,4.0
2.4639,1783622751.789129,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.5431846380233765,5.827340126037598,-0.05380000174045563,12.100000381469727,4.0,0.13038836419582367,-1.9184659719467163,-0.045729998499155045,11.899999618530273,4.0
2.48,1783622751.805228,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.6352235078811646,5.827340126037598,-0.048420000821352005,12.0,4.0,0.10277671366930008,-2.0143892765045166,0.1667799949645996,11.899999618530273,4.0
2.4959,1783622751.821139,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.7487380504608154,5.803359508514404,-0.05380000174045563,12.0,4.0,0.05982524901628494,-1.9424467086791992,-0.048420000821352005,11.899999618530273,4.0
2.5119,1783622751.837148,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.8162332773208618,5.803359508514404,-0.05380000174045563,12.100000381469727,4.0,0.041417479515075684,-1.9424467086791992,0.16408999264240265,11.899999618530273,4.0
2.5279,1783622751.853132,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.90827214717865,5.803359508514404,-0.05649000033736229,12.100000381469727,4.0,0.006135923322290182,-1.9184659719467163,0.09952999651432037,11.899999618530273,4.0
2.5439,1783622751.869154,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.998776912689209,5.779378414154053,-0.05649000033736229,12.100000381469727,4.0,-0.03067961521446705,-2.038370132446289,-0.05917999893426895,11.899999618530273,4.0
2.5599,1783622751.885167,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.090815782546997,5.755397796630859,-0.05380000174045563,12.100000381469727,4.0,-0.058291271328926086,-2.1103124618530273,0.15871000289916992,11.899999618530273,4.0
2.5919,1783622751.917167,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.222738265991211,5.731416702270508,-0.05649000033736229,12.100000381469727,4.0,-0.10277671366930008,-1.9664275646209717,-0.05649000033736229,11.899999618530273,4.0
2.6079,1783622751.933123,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.386874198913574,5.7074360847473145,-0.05380000174045563,12.0,4.0,-0.1426602154970169,-1.606715202331543,0.15602000057697296,11.800000190734863,4.0
2.6239,1783622751.949176,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.4528353214263916,5.683455467224121,-0.05917999893426895,12.0,4.0,-0.17180584371089935,-1.5587536096572876,-0.029589999467134476,11.899999618530273,4.0
2.6399,1783622751.96515,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.546408176422119,5.635493755340576,-0.05917999893426895,12.0,4.0,-0.20555342733860016,-1.822542667388916,0.11567000299692154,11.899999618530273,4.0
2.6559,1783622751.981109,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.6369130611419678,5.587532043457031,0.1318099945783615,12.100000381469727,4.0,-0.24083498120307922,-2.0623507499694824,-0.05917999893426895,11.899999618530273,4.0
2.672,1783622751.997205,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.695204257965088,5.347723960876465,0.7289900183677673,12.0,4.0,-0.2684466242790222,-2.0623507499694824,0.12105000019073486,11.899999618530273,4.0
2.688,1783622752.013205,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.675262451171875,3.908874273300171,0.4519200026988983,11.899999618530273,4.0,-0.30066022276878357,-1.9424467086791992,0.06724999845027924,11.800000190734863,4.0
2.7039,1783622752.029112,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.616971254348755,1.0551562309265137,-0.08070000261068344,12.0,4.0,-0.33133983612060547,-1.9424467086791992,-0.05380000174045563,11.899999618530273,4.0
2.7199,1783622752.045185,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.563282012939453,-1.4388494491577148,0.3765999972820282,11.899999618530273,4.0,-0.35588353872299194,-1.8944851160049438,0.1183599978685379,11.800000190734863,4.0
2.7359,1783622752.061145,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.4835147857666016,-2.8537180423736572,-0.005379999987781048,12.0,4.0,-0.38196122646331787,-1.7266193628311157,-0.03765999898314476,11.899999618530273,4.0
2.7519,1783622752.077121,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.4052817821502686,-3.860912561416626,0.1748500019311905,12.0,4.0,-0.401902973651886,-1.5827343463897705,0.1183599978685379,11.899999618530273,4.0
2.7679,1783622752.093137,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.3209128379821777,-4.508394718170166,0.05110999941825867,12.0,4.0,-0.429514616727829,-1.5107918977737427,0.048420000821352005,11.899999618530273,4.0
2.7839,1783622752.109181,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.2073984146118164,-5.035973072052002,0.026900000870227814,12.0,4.0,-0.4601942300796509,-1.5827343463897705,-0.048420000821352005,11.899999618530273,4.0
2.7999,1783622752.125157,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.13836932182312,-5.323742866516113,0.02151999995112419,12.0,4.0,-0.47400006651878357,-1.5587536096572876,0.08607999980449677,11.899999618530273,4.0
2.816,1783622752.141206,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.049398422241211,-5.539570331573486,0.02151999995112419,12.0,4.0,-0.49547579884529114,-1.4148685932159424,-0.029589999467134476,11.899999618530273,4.0
2.8319,1783622752.157155,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.9588934183120728,-5.6594743728637695,0.01882999949157238,12.0,4.0,-0.5108156204223633,-1.2949644327163696,0.06187000125646591,11.899999618530273,4.0
2.8479,1783622752.17314,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.842310905456543,-5.731416702270508,0.016140000894665718,12.0,4.0,-0.5353593230247498,-1.1750603914260864,0.0,11.899999618530273,4.0
2.8639,1783622752.189178,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.7763497829437256,-5.755397796630859,0.016140000894665718,12.0,4.0,-0.5491651296615601,-1.151079535484314,-0.029589999467134476,11.899999618530273,4.0
2.8799,1783622752.205128,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.682776927947998,-5.779378414154053,0.016140000894665718,12.0,4.0,-0.5629709362983704,-1.1031179428100586,0.03765999898314476,11.899999618530273,4.0
