time_s,bag_time_s,mission_label,mission_state,frequency_hz,cmd.kind,cmd.label,cmd.max_retries,s1_position_rad,s1_velocity_rps,s1_current_a,s1_voltage_v,s1_mode,s2_position_rad,s2_velocity_rps,s2_current_a,s2_voltage_v,s2_mode
8.8474,1783622748.077152,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.8634,1783622748.093129,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.8795,1783622748.109195,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.8955,1783622748.125216,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,-0.002689999993890524,12.0,4.0
8.9116,1783622748.141289,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.9275,1783622748.157248,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.9435,1783622748.173227,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
8.9594,1783622748.189166,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.005379999987781048,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
8.9754,1783622748.205142,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
8.9915,1783622748.221235,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.0074,1783622748.237168,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.0234,1783622748.253133,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0015339808305725455,-0.0,-0.002689999993890524,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.0394,1783622748.269134,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.005379999987781048,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.0556,1783622748.285367,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.0715,1783622748.301204,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.0876,1783622748.317319,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.1083,1783622748.338051,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,-0.002689999993890524,12.0,4.0
9.1356,1783622748.3653,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,0.023980824276804924,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.1515,1783622748.381195,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.1675,1783622748.397195,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.1835,1783622748.413204,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.1994,1783622748.429168,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.2155,1783622748.445204,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.2314,1783622748.461162,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.2475,1783622748.477236,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.2636,1783622748.493289,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.2798,1783622748.509515,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.2958,1783622748.525539,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.3121,1783622748.541842,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.3276,1783622748.557291,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.3435,1783622748.57321,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.3594,1783622748.58915,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.3754,1783622748.605169,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.3915,1783622748.621209,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.4244,1783622748.654115,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.4395,1783622748.669246,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.4555,1783622748.685226,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.4714,1783622748.701164,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.023980824276804924,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.4874,1783622748.717157,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.023980824276804924,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.5034,1783622748.733108,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.5195,1783622748.74918,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.5355,1783622748.765265,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.5514,1783622748.781141,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.5674,1783622748.797086,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,0.023980824276804924,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.5834,1783622748.813113,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,0.0,12.0,4.0
9.5994,1783622748.829157,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.6154,1783622748.845129,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.6314,1783622748.861102,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.6474,1783622748.877089,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.6634,1783622748.893105,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.6794,1783622748.909146,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.6954,1783622748.925096,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.7114,1783622748.941103,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.7274,1783622748.957114,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.7433,1783622748.973074,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.7594,1783622748.989089,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.7753,1783622749.005076,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
9.7913,1783622749.021058,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.8075,1783622749.037257,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.8234,1783622749.053078,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.8394,1783622749.069171,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.8554,1783622749.085104,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.8714,1783622749.10109,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.8873,1783622749.117066,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.003067961661145091,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9034,1783622749.133139,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9194,1783622749.149167,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9354,1783622749.165124,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9514,1783622749.181101,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9673,1783622749.197068,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9834,1783622749.213117,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
9.9993,1783622749.229074,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
10.0154,1783622749.245144,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,0.0015339808305725455,-0.0,0.0,12.100000381469727,4.0,0.0015339808305725455,-0.0,0.0,12.0,4.0
10.0314,1783622749.261084,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.023980824276804924,-0.002689999993890524,12.0,4.0
10.0473,1783622749.277075,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.023980824276804924,-0.002689999993890524,12.100000381469727,4.0,-0.0015339808305725455,-0.023980824276804924,-0.002689999993890524,12.0,4.0
10.0636,1783622749.293317,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,-0.002689999993890524,12.100000381469727,4.0,-0.0015339808305725455,-0.023980824276804924,-0.002689999993890524,12.0,4.0
10.0795,1783622749.30919,CALIBRATION,UNKNOWN,,calibration,CALIBRATION,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
